,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2042-06-01,1983973.4374439872,2761836.888570072,3996825.799888235,5246239.932317537,1542222.9984303745
2042-07-01,1976824.5474155382,2740095.034078143,3995315.644198436,5214320.243584391,1534768.6923459813
2042-08-01,1973922.1546120404,2763438.7616643016,3984934.1014957153,5191298.553981585,1502070.488426064
2042-09-01,1959421.4725929662,2791983.609748984,3962963.7593733366,5295545.9178222,1489988.0368150868
2042-10-01,1976405.7073315738,2811505.73233758,3978826.653991125,5317289.271272819,1481003.2257516906
2042-11-01,1979755.9863657583,2792924.096190018,3990028.161697166,5365603.0533364015,1457533.0155725048
2042-12-01,1984304.9809375736,2793502.3838813244,4021746.762902627,5414800.003710393,1431236.548163657
2043-01-01,1978807.499789853,2816017.790375794,4090770.7698105145,5509639.445368444,1427949.7342818847
2043-02-01,1996490.0879555845,2828564.1556504974,4145243.3506879765,5665657.348018174,1418117.1675307998
2043-03-01,2008102.5687239978,2842143.440259006,4194925.709044215,5850202.714901272,1421511.7228151239
2043-04-01,2017551.6705519217,2854860.062536385,4251340.917491049,6002215.569298614,1435115.1462466586
2043-05-01,2029408.0692049211,2879463.3691853154,4317869.701250612,6165064.483218375,1451582.6633824387
2043-06-01,2045313.7019983602,2909524.091214569,4331465.634706317,6211649.461226786,1453593.8200385747
2043-07-01,2057687.6240148896,2915269.8992688973,4339239.691837839,6217058.668056916,1461930.3706901972
2043-08-01,2054707.8037742262,2910280.934209072,4362316.558980599,6198484.31981801,1474180.3342352067
2043-09-01,2074199.8512662053,2945593.9844218167,4392421.10243994,6176460.379786588,1474369.600691568
2043-10-01,2081537.4447045533,2963131.1746238917,4384578.284205227,6187692.701149921,1469169.9641926726
2043-11-01,2109466.216051357,2994295.4136137096,4378512.922592487,6231057.302203836,1449346.4798837528
2043-12-01,2120942.6941831997,2985253.7759097563,4361061.288920558,6338167.961532108,1457588.8695370622
2044-01-01,2132356.2673230004,2993664.78883632,4310195.7414035145,6467720.10376001,1485344.7674525732
2044-02-01,2154210.811470636,3039014.51869683,4358936.646296478,6649721.216541749,1517405.138974225
2044-03-01,2170234.921934321,3072441.5085467407,4526085.11894602,6753179.02220516,1524896.9204264004
2044-04-01,2191711.2872299985,3069690.890417245,4615447.334330432,6838557.652949661,1535338.629508684
2044-05-01,2219900.7456308915,3044443.027577552,4681974.013196255,6886632.110594704,1535112.7122590055
2044-06-01,2234285.0579824117,3020074.695447663,4653441.718774353,6884333.712857117,1544040.195675017
2044-07-01,2228297.321200514,3030897.2754474604,4634922.776097472,6916420.877359069,1555166.6278376302
2044-08-01,2228925.766730139,3056211.547615087,4619128.994833795,6930041.473097863,1566129.7294202412
2044-09-01,2230059.955723294,3097288.5605157493,4631376.800651301,6912829.969951779,1578269.521893771
2044-10-01,2237460.033894725,3104753.21229641,4653996.873120201,6844565.87716148,1587579.0203171885
2044-11-01,2219531.2761899116,3115751.7881713887,4687154.745252823,6783853.347995487,1608662.6942304792
2044-12-01,2206552.329788385,3105894.2690182077,4741477.94977199,6650495.633651433,1619849.2166078521
2045-01-01,2198696.242307584,3139448.9507419234,4803594.336618673,6629730.036981475,1634097.8772555937
2045-02-01,2198420.7887616972,3174863.3274029894,4858830.8889027545,6720426.442647079,1651638.4475072643
2045-03-01,2234808.3802913926,3205379.3102809926,4902257.344351077,6846249.688528306,1693107.999309131
2045-04-01,2269113.669539902,3223482.020084138,4951148.3903676355,6943013.153326003,1738165.8188816092
2045-05-01,2303600.5000996,3230069.7285931446,4976126.447260646,7006931.159287131,1775755.8493927745
2045-06-01,2347218.449184551,3241261.828815004,5006584.874415401,6974544.526107852,1797425.7190324087
2045-07-01,2328789.248206262,3240572.5942938053,4964122.627136426,7006144.746212032,1817953.2708079785
2045-08-01,2325644.3947695526,3209772.0368281985,4906980.832876673,7049775.132859157,1821061.1512574847
2045-09-01,2312693.599840816,3230341.6068455586,4868361.475216617,7118319.124262007,1834701.142756137
2045-10-01,2335174.9803315885,3251440.5870170635,4896078.962874779,7172232.893398304,1847953.2235948448
2045-11-01,2338428.0631289836,3265388.989882389,4902984.248836195,7174058.175639556,1839090.6096036443
2045-12-01,2361792.077106198,3264843.318159255,4917686.304961695,7316353.974850574,1839720.660317814
