,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2040-09-01,368327.8863940683,454109.7954975681,796338.6758636717,1010492.3105607085,289126.4328521342
2040-10-01,367334.35783286125,440081.78405048524,801893.7375535133,1005898.5213333569,298607.258298708
2040-11-01,361242.60611531365,434150.886220525,805206.4387737062,994904.1858323306,297829.47995502467
2040-12-01,358060.15990790736,440300.6535150476,797367.8718104993,1014823.7830615134,288956.09702658217
2041-01-01,338038.8268741807,425456.34791892377,797921.3064766972,1002377.9402993473,287562.15947994875
2041-02-01,332978.8945429684,417148.945528821,803974.7160511105,984062.5908503048,282023.8882321172
2041-03-01,320744.33005613956,413123.7592416073,796336.3509971924,1016899.4033734291,271643.2883744445
2041-04-01,321840.27061387023,409205.648213805,780027.5367668357,1000112.3862599558,269257.5987924122
2041-05-01,314369.0424128413,404829.18814218603,781945.2308575553,1020960.5207162609,272238.4825469997
2041-06-01,311353.66052394646,405997.0203340283,792352.9269877783,1005353.3338214965,276983.7764473546
2041-07-01,298132.348679799,414228.1901404642,812559.0604385508,970163.2793044324,272645.52183997317
2041-08-01,285991.7730380812,411906.7280110124,807679.220113047,955143.084261513,272345.3804309651
2041-09-01,277545.1800865106,403632.71797833516,798905.4132294181,948520.5588971978,273852.580799059
2041-10-01,280910.25909182493,401117.87221540645,808001.5696850456,927032.3590927513,275976.0263537005
2041-11-01,288080.1821024893,396815.7465084949,825568.5530004438,925561.2881148527,284376.0314769321
2041-12-01,297890.25965308974,392124.2208104932,848245.4737093843,925816.2085209013,285440.4539371947
2042-01-01,302176.2553079692,376177.4537644888,865162.1252248164,910523.1489584931,288577.4988200483
2042-02-01,306229.8665402975,373483.0879071623,886425.3377077632,891445.2516704056,294672.4362072717
2042-03-01,299834.59235866915,372562.0642508631,890020.0475355092,921722.5375078544,291101.2919299462
2042-04-01,295977.0164379106,368060.20119213656,898480.1239056297,948772.4703580214,287597.3075472153
2042-05-01,294154.2658569436,369104.0330264025,894449.7612356256,958034.9515898643,293199.2028069573
2042-06-01,302258.2815122011,366715.09694333543,908653.5589798068,975018.1599238382,292440.68385242624
2042-07-01,295343.6955216316,370975.28339051385,889676.8178039495,938406.3799463471,295248.18578260706
2042-08-01,297919.24213144014,373475.25166774634,896266.4979099014,961796.6478032335,295973.9561708598
2042-09-01,301287.15606886783,358861.4351633271,914033.3416044172,972051.9794977315,291932.7617363435
2042-10-01,301098.5681159559,342480.5006501593,923341.3675791586,937645.6230361309,298716.1758888988
2042-11-01,301016.22670048027,334357.72278112953,902294.576412187,923061.8078315954,300508.68873078685
2042-12-01,310602.5002747048,340768.08266599494,882626.7317658778,918148.5800872719,298439.4094955571
2043-01-01,305022.9481075212,340270.6607705527,861317.4985543201,897437.6863023902,295868.4300304436
2043-02-01,294959.2103968742,329165.50884654,866549.8937108895,867874.0176579034,294423.5302115059
2043-03-01,299337.6870441628,331042.81823363673,838693.9421881296,862098.8484714943,298055.78825984604
2043-04-01,293625.19172882166,337574.23934405204,864005.3901003817,867754.6378402272,291303.58866476925
2043-05-01,290992.95427047764,343185.3659636135,854263.0930537785,884982.9584900764,290323.19686685
