,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2044-09-01,1689704.4089329478,1726619.3918277228,1756283.9435730393,1763700.0815093685,1680475.6632092542
2044-10-01,1685857.3891898168,1716097.5722609982,1760057.7762836523,1771047.8272893159,1678297.3434220215
2044-11-01,1667603.4245476231,1691661.9828734302,1772853.0759509127,1793150.8492202833,1661588.7849661715
2044-12-01,1645422.959955854,1726222.2097034103,1795047.0908235179,1812253.311103545,1625223.147518965
2045-01-01,1640307.7256623346,1740265.7594467513,1811147.0316986705,1828867.3497616502,1615318.2172162305
2045-02-01,1649556.935682076,1744206.688289197,1796636.3551430434,1809743.771856505,1625894.4975302957
2045-03-01,1644406.5492302547,1739353.6844852357,1833643.4362985422,1857215.8742518688,1620669.7654165095
2045-04-01,1648585.411959378,1729831.6167671299,1844026.3172634735,1872574.9923875595,1628273.86075744
2045-05-01,1658333.7334789855,1712784.6009813715,1849995.2815520482,1884297.9516947174,1644721.016603389
2045-06-01,1668106.0499168409,1723602.6492184196,1848345.558641226,1879531.2859969276,1654231.9000914462
2045-07-01,1678834.7515796004,1732437.6139887958,1842362.416496194,1869843.6171230436,1665434.0359773014
2045-08-01,1714945.343313104,1715755.0772377441,1798703.4682411838,1819440.5659920438,1714742.909831944
2045-09-01,1723680.9038636764,1729078.0015108744,1799524.1007012664,1817135.6254988643,1722331.6294518767
2045-10-01,1709951.3285660017,1751598.2463478935,1821236.9300635275,1838646.600992436,1699539.599120529
2045-11-01,1714534.5339992647,1746559.5895600868,1785783.5581445629,1795589.550290682,1706528.2701090593
2045-12-01,1707158.0442509998,1744517.229376679,1777169.2473295494,1785332.251817767,1697818.24796958
2046-01-01,1722413.7348402042,1758025.4000967555,1776111.179429615,1780632.6242628298,1713510.8185260664
2046-02-01,1731213.3813444234,1774126.3521021712,1804154.819606092,1811661.9364820723,1720485.1386549864
2046-03-01,1730784.0315228011,1773864.8637876706,1776525.3294878746,1777190.4459129258,1720013.8234565838
2046-04-01,1739956.0071375223,1785233.0874562378,1817445.3431125297,1825498.4070266027,1728636.7370578435
2046-05-01,1755855.2347745127,1814939.9723857334,1833383.854999103,1837994.8256524452,1741084.0503717076
2046-06-01,1748079.7608659957,1817416.01165012,1848827.7147738996,1856680.6405548446,1730745.6981699646
2046-07-01,1742574.8755341265,1828092.4505836624,1839244.7997000425,1842032.8869791375,1721195.4817717425
2046-08-01,1765860.5453601088,1827476.1649702492,1853084.83352726,1859487.0006665126,1750456.6404575738
2046-09-01,1775849.1803263635,1843093.4392635196,1843289.1182061175,1843338.0379417671,1759038.1155920746
2046-10-01,1745305.742714567,1826309.4050178821,1849910.6317075081,1855810.9383799145,1725054.8271387382
2046-11-01,1733417.3000333912,1803627.735670145,1850759.3869370988,1862542.2997538373,1715864.691124203
2046-12-01,1736351.9565994074,1837689.1741942987,1855943.495085126,1860507.0753078328,1711017.6522006846
2047-01-01,1743984.7150491395,1843796.2618116492,1867454.8777616208,1873369.5317491137,1719031.828358512
2047-02-01,1773217.7404794313,1809882.5259121605,1859264.282260193,1871609.7213472011,1764051.544121249
2047-03-01,1774011.6928927607,1791525.2515929474,1865017.2015362782,1883390.189022111,1769633.3032177142
2047-04-01,1769679.0701175875,1819249.8941880483,1840034.2389028752,1845230.325081582,1757286.3640999722
2047-05-01,1768552.3263463955,1816107.8844746232,1869949.0341265157,1883409.3215394889,1756663.4368143387
2047-06-01,1788029.569123552,1810280.3857380098,1871896.8096137964,1887300.915582743,1782466.8649699376
2047-07-01,1796632.203473068,1815934.8852831565,1891526.2106117161,1910424.041943856,1791806.533020546
2047-08-01,1803734.880087235,1837222.6094363849,1896676.6410943225,1911540.149008807,1795362.9477499474
2047-09-01,1812848.8519298816,1827848.059632666,1892203.3202977963,1908292.135464079,1809099.0500041854
