,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2045-06-01,2613420.241283706,9789495.041099261,569425438.972023,709334424.9547539,819401.5413298167
2045-07-01,2622625.2287780195,10146306.191914301,691851983.7499754,862278403.1394907,741704.9879939493
2045-08-01,2582005.1467556506,10271834.029904412,863980164.428781,1077407247.0285,659547.9259684604
2045-09-01,2630444.433019742,10741695.891574787,1028075037.5663848,1282408372.9850872,602631.5683809809
2045-10-01,2616131.834020548,10872531.870640423,1192196530.4110537,1487527530.046157,552031.8248655793
2045-11-01,2597854.4432470817,10972335.476369267,1359965243.2857506,1697213470.2380958,504234.18496653554
2045-12-01,2648359.3009282784,11487311.325702304,1504100621.7757547,1877253949.3882678,438621.29473477165
2046-01-01,2669945.7426781687,11758709.04555054,1686914596.190888,2105703567.9772222,397754.9169600756
2046-02-01,2655704.3090511337,11739168.919911256,1832979684.4726741,2288289813.3608646,384838.1563361029
2046-03-01,2621725.7498685466,11629930.295209527,1958758674.4947433,2445540860.5446267,369674.61353330116
2046-04-01,2595922.9635977945,11576916.644424336,2107207407.9276114,2631115030.748408,350674.543391159
2046-05-01,2571604.8765792744,11547470.593604393,2356987248.8903656,2943347193.4645557,327638.44732299435
2046-06-01,2550112.3696172857,11497455.748013897,2543881369.607221,3176977348.072023,313276.5250181326
2046-07-01,2402568.5828913334,10806549.405247139,2793794835.203936,3489541906.6536083,301573.377302382
2046-08-01,2335051.257912778,10522525.023079157,3114006676.832503,3889877714.7848587,288182.81662118307
2046-09-01,2195581.2853204315,9870769.50445866,3493762707.3511763,4364735691.812856,276784.2305358743
2046-10-01,2119014.409665408,9566652.829891551,3748619745.9892387,4683383019.279076,257104.8046088722
2046-11-01,2027420.7026349434,9169793.237661479,4364481878.527233,5453309899.849626,241827.5688783095
2046-12-01,1987331.3100120043,9008113.110230427,5096086176.128208,6367855691.882702,232135.8599573986
2047-01-01,2003112.2602242844,9128309.348391388,5962402624.174527,7450721202.881061,221812.98818250818
2047-02-01,2006139.2476347706,9220783.893541945,7167973739.2897,8957661978.138739,202478.0861579769
2047-03-01,2055033.924451402,9540218.09885212,8292206574.71821,10362873163.873049,183737.8808512222
2047-04-01,2107271.395666395,9838508.966126727,9400933382.238565,11748707100.556675,174462.00305131165
2047-05-01,2165137.0504409033,10161069.31863428,11182482941.780708,13975563409.896227,166153.98339255914
2047-06-01,2191465.5807700423,10340883.373933442,13150983616.459652,16436144299.73108,154111.13247919202
2047-07-01,2185347.703229751,10341408.753339272,15563424751.63316,19451695587.353115,146332.44070237086
2047-08-01,2126624.088698748,10057205.318856576,18315350003.722134,22891673203.322952,143978.78115929075
2047-09-01,2055617.3683194038,9712852.70886048,22423526724.382412,28026980192.300797,141308.5331841349
2047-10-01,2162245.3905236586,10244620.487196008,26539922806.120266,33172342352.52853,141651.61635557134
2047-11-01,2245899.294464713,10648735.895974003,30184920258.272587,37728488138.86674,145190.14408739
2047-12-01,2343457.4440780203,11115507.524334284,34727770086.38099,43406933731.095146,150444.924013954
2048-01-01,2377324.5137201194,11280647.47520089,42573995584.47103,53214674318.719986,151493.77334992628
2048-02-01,2362471.6124761766,11210761.372370707,50476430863.8266,63092735889.440155,150399.17250254392
2048-03-01,2339132.181828107,11117571.234183874,58461077579.457016,73073567581.51273,144522.4187391651
2048-04-01,2285385.297411753,10882982.151186768,66489255686.36969,83108848862.42432,135986.0839679992
2048-05-01,2247288.2486415096,10709559.668869432,69123476558.10312,86401668307.71169,131720.39358452903
2048-06-01,2219747.5431333035,10594150.111573774,70390979086.18188,87986075320.19946,126146.90102318542
2048-07-01,2245312.388261562,10733339.267102018,71410813677.90671,89260833762.5666,123305.6685514484
2048-08-01,2245515.648393107,10748226.316885784,75735961840.08783,94667265243.53056,119837.98126993814
2048-09-01,2252529.191082661,10784151.466889676,75963759293.85332,94952003079.44992,119623.62213090758
2048-10-01,2248605.29972299,10760621.646744063,80576045134.66231,100717366262.9162,120601.21296772192
2048-11-01,2237774.268065334,10700617.02273526,88070002302.63971,110084827724.04395,122063.57939785258
2048-12-01,2113388.825307507,10081306.685395408,92569786952.5043,115709713363.95903,121409.36028553193
2049-01-01,2106007.557787134,10028543.171035418,98951760124.49149,123687193019.8216,125373.65447506268
