date,ID,"MARKET PRICE (TARGET) (average, detached Single Family Homes)",sales volume,year,month,National pop.,Provincial pop.,Municipal pop.,"National GDP (real, seasonally adjusted)",GDP per cap. (real),Most Recent Quarterly GDP % change (extended),GDP Construction (real),"GDP Construction (real, monthly)","GDP Finance, Insurance, Real Estate, Renting/Leasing (real, monthly)","GDP Finance, Insurance, Real Estate, Renting/Leasing (real)","Total Labour Force Size (people 15 or over, employed or actively seeking work)",Labour Force Participation Rate,Total Employment Rate,Labour Productivity,Labour Compensation,Median Income per Household in Toronto,"CPI - National, All Products","CPI - National, Core",National Debt (Billions),Provincial Debt,3 Month T-bill,2y bond,5y bond,10y bond,Yield curve slope,Variable mortgage rate,5-year fixed mortgage rate ,5-year fixed mortgage qualifying rate,Ontario Net International Migration (monthly),Ontario Net Interprovincial Migration (monthly),Ontario Net Non-Permanent Residents,"Housing Starts (SFH, monthly)","Under Construction (SFH, monthly)","Completions  (SFH, monthly)"
2002-11-01,431,285323,5537,2002,11,31450677,12145100,4777000,407101,12944.10928,0.549228124,66.557,5.546416667,68.073,5.67275,16723400,67.2,71.8,858.19,1523068.995,113500,101.5,101.4,526.2,132.7,2.734,3.47,4.39,5.55,1.71,4.322,5.67,5.67,5738.666667,-344.6666667,-13301,1677,9967,1799
2002-12-01,432,275002,3589,2002,12,31450677,12145100,4777000,407101,12944.10928,0.549228124,66.557,5.546416667,68.073,5.67275,16792700,67.4,71.7,858.19,1523068.995,113500,101.1,101.5,524.9,132.7,2.669,3.18,4.06,5.37,1.7,4.322,5.59,5.59,5738.666667,-344.6666667,-13301,1728,9764,1929
2003-01-01,433,281292,4403,2003,1,31479415,12155691,4861000,408772.3,12985.38426,0.410536943,68.825,5.735416667,69.191,5.765916667,16797000,67.4,70.4,861.515,1574202.11,109000,102,101.5,523.6,132.7,2.813,3.51,4.27,5.45,1.51,4.322,5.46,5.46,6746,161.6666667,10450,926,9271,1414
2003-02-01,434,289954,5965,2003,2,31479415,12155691,4861000,408772.3,12985.38426,0.410536943,68.825,5.735416667,69.191,5.765916667,16859000,67.6,70.8,861.515,1574202.11,109000,102.8,102.1,522.3,132.7,2.861,3.45,4.18,5.39,1.48,4.322,5.49,5.49,6746,161.6666667,10450,1002,8916,1355
2003-03-01,435,290185,6986,2003,3,31479415,12155691,4861000,408772.3,12985.38426,0.410536943,68.825,5.735416667,69.191,5.765916667,16852400,67.5,70.9,861.515,1574202.11,109000,103.1,102.3,521,132.7,3.142,3.84,4.47,5.52,1.29,4.572,5.53,5.53,6746,161.6666667,10450,1031,8738,1200
2003-04-01,436,292783,7307,2003,4,31549344,12194269,4861000,409366,12975.42034,0.145239783,68.825,5.735416667,69.191,5.765916667,16876800,67.5,71.1,861.515,1574202.11,109000,102.4,102.3,520.108,133.342,3.241,3.65,4.18,5.34,1.25,4.822,5.64,5.64,9011,-17,9708,1828,9081,1483
2003-05-01,437,298451,8025,2003,5,31549344,12194269,4861000,409366,12975.42034,0.145239783,68.825,5.735416667,69.191,5.765916667,16899500,67.5,72.5,861.515,1574202.11,109000,102.5,102.5,519.217,133.983,3.197,3.17,3.72,5.01,1.33,4.822,5.3,5.3,9011,-17,9708,2004,9836,1248
2003-06-01,438,295053,8033,2003,6,31549344,12194269,4861000,409366,12975.42034,0.145239783,68.825,5.735416667,69.191,5.765916667,16912600,67.5,73.7,861.515,1574202.11,109000,102.5,102.3,518.325,134.625,3.127,3.05,3.55,4.98,1.32,4.822,4.82,4.82,9011,-17,9708,2160,10486,1509
2003-07-01,439,289880,8084,2003,7,31642461,12243641,4861000,410300.5,12966.76956,0.228279828,68.825,5.735416667,69.191,5.765916667,16954400,67.6,73.8,861.515,1574202.11,109000,102.6,102.4,517.433,135.267,2.808,2.85,3.76,5.35,1.93,4.572,4.91,4.91,8575.666667,-1108,8479,1988,10985,1488
2003-08-01,440,285366,6549,2003,8,31642461,12243641,4861000,410300.5,12966.76956,0.228279828,68.825,5.735416667,69.191,5.765916667,16967300,67.5,73.6,861.515,1574202.11,109000,102.9,102.6,516.542,135.908,2.7,3.18,3.97,5.4,1.78,4.572,5.07,5.07,8575.666667,-1108,8479,1757,11094,1635
2003-09-01,441,297398,6751,2003,9,31642461,12243641,4861000,410300.5,12966.76956,0.228279828,68.825,5.735416667,69.191,5.765916667,17010100,67.6,72.4,861.515,1574202.11,109000,103.1,102.9,515.65,136.55,2.597,3.02,3.86,5.19,1.62,4.322,5.17,5.17,8575.666667,-1108,8479,1701,11334,1460
2003-10-01,442,304844,7227,2003,10,31736141,12290116,4861000,413121,13017.36717,0.687422999,68.825,5.735416667,69.191,5.765916667,17019100,67.6,72.5,861.515,1574202.11,109000,102.8,103,514.758,137.192,2.651,3.14,4.07,5.33,1.71,4.322,5.03,5.03,7676.333333,-670.6666667,-15529,1993,11488,1837
2003-11-01,443,301612,5847,2003,11,31736141,12290116,4861000,413121,13017.36717,0.687422999,68.825,5.735416667,69.191,5.765916667,17045500,67.6,72.3,861.515,1574202.11,109000,103.1,103.3,513.867,137.833,2.714,3.18,4.07,5.24,1.61,4.322,5.22,5.22,7676.333333,-670.6666667,-15529,1758,11516,1730
2003-12-01,444,284955,4194,2003,12,31736141,12290116,4861000,413121,13017.36717,0.687422999,68.825,5.735416667,69.191,5.765916667,17074400,67.7,72.2,861.515,1574202.11,109000,103.2,103.2,512.975,138.475,2.59,2.96,3.91,5.14,1.7,4.322,5.2,5.2,7676.333333,-670.6666667,-15529,1478,11195,1797
2004-01-01,445,295989,4256,2004,1,31775723,12303516,4948000,416125,13095.68944,0.727147736,72.627,6.05225,71.969,5.997416667,17069900,67.6,70.8,862.409,1667392.766,109000,103.3,103.1,512.083,139.117,2.26,2.64,3.71,5.15,1.97,4.072,4.98,4.98,7774.333333,-301.6666667,5620,824,10236,1805
2004-02-01,446,310196,6060,2004,2,31775723,12303516,4948000,416125,13095.68944,0.727147736,72.627,6.05225,71.969,5.997416667,17075400,67.6,70.9,862.409,1667392.766,109000,103.5,103.2,511.192,139.758,2.133,2.39,3.47,4.98,2.02,4.072,4.71,4.71,7774.333333,-301.6666667,5620,1129,9996,1363
2004-03-01,447,307155,9076,2004,3,31775723,12303516,4948000,416125,13095.68944,0.727147736,72.627,6.05225,71.969,5.997416667,17087200,67.5,71,862.409,1667392.766,109000,103.9,103.5,510.3,140.4,1.99,2.43,3.35,4.94,1.9,3.822,4.51,4.51,7774.333333,-301.6666667,5620,1458,10098,1355
2004-04-01,448,321131,9168,2004,4,31844704,12339813,4948000,421055.5,13222.15148,1.184860318,72.627,6.05225,71.969,5.997416667,17113600,67.6,71.5,862.409,1667392.766,109000,104.1,103.6,509,140.608,1.944,2.84,3.81,5.23,1.87,3.572,4.76,4.76,10060,-231.3333333,6397,1620,10310,1406
2004-05-01,449,325501,9193,2004,5,31844704,12339813,4948000,421055.5,13222.15148,1.184860318,72.627,6.05225,71.969,5.997416667,17108600,67.5,73.1,862.409,1667392.766,109000,105,103.9,507.7,140.817,2.018,3.08,3.96,5.23,1.69,3.572,5.02,5.02,10060,-231.3333333,6397,2268,11274,1301
2004-06-01,450,316510,9275,2004,6,31844704,12339813,4948000,421055.5,13222.15148,1.184860318,72.627,6.05225,71.969,5.997416667,17164000,67.6,74.2,862.409,1667392.766,109000,105.1,103.8,506.4,141.025,2.042,3.22,4.07,5.3,1.61,3.572,5.26,5.26,10060,-231.3333333,6397,1835,11749,1355
2004-07-01,451,312418,7329,2004,7,31938807,12389641,4948000,426033.8,13339.06429,1.182338195,72.627,6.05225,71.969,5.997416667,17148300,67.4,74.1,862.409,1667392.766,109000,105,104,505.1,141.233,2.084,3.25,4.07,5.29,1.57,3.572,5.3,5.3,8560,-1334,9195,2050,11818,1971
2004-08-01,452,304509,6743,2004,8,31938807,12389641,4948000,426033.8,13339.06429,1.182338195,72.627,6.05225,71.969,5.997416667,17146800,67.3,73.8,862.409,1667392.766,109000,104.8,103.8,503.8,141.442,2.14,3.03,3.83,5.14,1.65,3.572,5.17,5.17,8560,-1334,9195,1945,12002,1760
2004-09-01,453,320911,6588,2004,9,31938807,12389641,4948000,426033.8,13339.06429,1.182338195,72.627,6.05225,71.969,5.997416667,17170700,67.4,72.7,862.409,1667392.766,109000,105,104.1,502.5,141.65,2.412,3.28,4,5.02,1.3,3.822,5.14,5.14,8560,-1334,9195,1611,11944,1626
2004-10-01,454,324215,6666,2004,10,32038207,12435931,4948000,429108.5,13393.64903,0.721703301,72.627,6.05225,71.969,5.997416667,17203400,67.4,72.8,862.409,1667392.766,109000,105.2,104.1,501.2,141.858,2.583,3.23,3.94,4.96,1.29,4.072,5.15,5.15,6392.666667,-1209.333333,-15908,1825,12081,1682
2004-11-01,455,318837,6301,2004,11,32038207,12435931,4948000,429108.5,13393.64903,0.721703301,72.627,6.05225,71.969,5.997416667,17249100,67.5,72.4,862.409,1667392.766,109000,105.6,104.6,499.9,142.067,2.556,3.17,3.85,4.87,1.27,4.072,5.07,5.07,6392.666667,-1209.333333,-15908,1385,11624,1843
2004-12-01,456,315761,4232,2004,12,32038207,12435931,4948000,429108.5,13393.64903,0.721703301,72.627,6.05225,71.969,5.997416667,17252000,67.5,72.1,862.409,1667392.766,109000,105.4,104.6,498.6,142.275,2.477,3.05,3.74,4.86,1.34,4.072,4.89,4.89,6392.666667,-1209.333333,-15908,1126,11038,1712
2005-01-01,457,323141,4153,2005,1,32075011,12444755,5035000,430611.3,13425.13335,0.350214456,76.113,6.34275,74.255,6.187916667,17226100,67.3,70.9,887.952,1758341.914,108000,105.3,104.3,497.3,142.483,2.437,2.81,3.52,4.69,1.4,4.072,4.8,4.8,7862,-582.6666667,2540,886,10333,1588
2005-02-01,458,334272,6171,2005,2,32075011,12444755,5035000,430611.3,13425.13335,0.350214456,76.113,6.34275,74.255,6.187916667,17254400,67.4,71.1,887.952,1758341.914,108000,105.7,104.7,496,142.692,2.464,2.94,3.63,4.71,1.34,4.072,4.79,4.79,7862,-582.6666667,2540,767,9608,1489
2005-03-01,459,330545,7904,2005,3,32075011,12444755,5035000,430611.3,13425.13335,0.350214456,76.113,6.34275,74.255,6.187916667,17230800,67.2,71.1,887.952,1758341.914,108000,106.3,105.1,494.7,142.9,2.546,3.36,3.83,4.75,1.03,4.072,4.8,4.8,7862,-582.6666667,2540,900,8986,1518
2005-04-01,460,342032,8834,2005,4,32140569,12476560,5035000,433723.5,13494.58063,0.722739975,76.113,6.34275,74.255,6.187916667,17233300,67.1,71.4,887.952,1758341.914,108000,106.6,104.8,493.575,143.917,2.461,3.07,3.54,4.55,1.07,4.072,4.87,4.87,11520,-598,4652,1855,9491,1347
2005-05-01,461,346474,9209,2005,5,32140569,12476560,5035000,433723.5,13494.58063,0.722739975,76.113,6.34275,74.255,6.187916667,17285100,67.2,73.1,887.952,1758341.914,108000,106.7,105.1,492.45,144.933,2.451,3,3.44,4.41,1.02,4.072,4.75,4.75,11520,-598,4652,1748,9912,1324
2005-06-01,462,345065,9153,2005,6,32140569,12476560,5035000,433723.5,13494.58063,0.722739975,76.113,6.34275,74.255,6.187916667,17277700,67.1,73.9,887.952,1758341.914,108000,106.9,105.2,491.325,145.95,2.473,2.86,3.2,4.27,0.95,4.072,4.51,4.51,11520,-598,4652,1698,10434,1171
2005-07-01,463,326034,7387,2005,7,32242732,12527581,5035000,438979.8,13614.84504,1.211901131,76.113,6.34275,74.255,6.187916667,17300700,67.1,73.9,887.952,1758341.914,108000,107.1,105.1,490.2,146.967,2.581,3.04,3.37,4.31,0.87,4.072,4.46,4.46,10244,-1574.333333,7076,1408,10484,1356
2005-08-01,464,323255,7498,2005,8,32242732,12527581,5035000,438979.8,13614.84504,1.211901131,76.113,6.34275,74.255,6.187916667,17349000,67.2,73.8,887.952,1758341.914,108000,107.5,105.3,489.075,147.983,2.758,2.97,3.35,4.11,0.81,4.072,4.52,4.52,10244,-1574.333333,7076,1270,10314,1436
2005-09-01,465,338267,7326,2005,9,32242732,12527581,5035000,438979.8,13614.84504,1.211901131,76.113,6.34275,74.255,6.187916667,17331900,67.1,72.6,887.952,1758341.914,108000,108.4,105.7,487.95,149,2.813,3.3,3.58,4.21,0.64,4.322,4.5,4.5,10244,-1574.333333,7076,1393,10006,1701
2005-10-01,466,342450,7174,2005,10,32353311,12578240,5035000,443339.5,13703.06427,0.993143648,76.113,6.34275,74.255,6.187916667,17372500,67.2,72.8,887.952,1758341.914,108000,107.9,105.6,486.825,150.017,3.025,3.6,3.86,4.38,0.56,4.572,4.59,4.59,7973,-1749.333333,-19403,1357,10078,1285
2005-11-01,467,341177,6646,2005,11,32353311,12578240,5035000,443339.5,13703.06427,0.993143648,76.113,6.34275,74.255,6.187916667,17338100,67,72.5,887.952,1758341.914,108000,107.7,106.1,485.7,151.033,3.304,3.77,3.89,4.2,0.29,4.572,4.76,4.76,7973,-1749.333333,-19403,1152,9798,1429
2005-12-01,468,327216,4255,2005,12,32353311,12578240,5035000,443339.5,13703.06427,0.993143648,76.113,6.34275,74.255,6.187916667,17373600,67,72.2,887.952,1758341.914,108000,107.6,106,484.575,152.05,3.395,3.8,3.87,4.04,0.13,4.822,4.8,4.8,7973,-1749.333333,-19403,1363,9886,1273
2006-01-01,469,332687,4587,2006,1,32394909,12587149,5126000,444950.8,13735.20759,0.363446072,79.093,6.591083333,77.873,6.489416667,17436600,67.2,71,905.789,1858965.61,106100,108.2,105.8,483.45,153.067,3.49,3.83,3.98,4.22,0.28,5.072,4.85,4.85,6919.666667,-1352,5229,956,9693,1149
2006-02-01,470,353928,6756,2006,2,32394909,12587149,5126000,444950.8,13735.20759,0.363446072,79.093,6.591083333,77.873,6.489416667,17439100,67.1,71.2,905.789,1858965.61,106100,108,106.1,482.325,154.083,3.712,3.91,4.02,4.17,0.19,5.072,4.95,4.95,6919.666667,-1352,5229,841,9404,1130
2006-03-01,471,353134,8707,2006,3,32394909,12587149,5126000,444950.8,13735.20759,0.363446072,79.093,6.591083333,77.873,6.489416667,17479800,67.2,71.5,905.789,1858965.61,106100,108.6,106.6,481.2,155.1,3.788,3.98,4.13,4.26,0.25,5.322,4.98,4.98,6919.666667,-1352,5229,828,9076,1154
2006-04-01,472,366683,8361,2006,4,32470171,12618321,5126000,446939,13764.60259,0.44683592,79.093,6.591083333,77.873,6.489416667,17516900,67.3,71.9,905.789,1858965.61,106100,109.2,106.6,480.042,155.225,3.974,4.19,4.38,4.59,0.33,5.572,5.08,5.08,9273.333333,-1158,7324,1061,8935,1202
2006-05-01,473,365537,9434,2006,5,32470171,12618321,5126000,446939,13764.60259,0.44683592,79.093,6.591083333,77.873,6.489416667,17544900,67.3,73.9,905.789,1858965.61,106100,109.7,107,478.883,155.35,4.175,4.18,4.31,4.51,0.27,5.822,5.25,5.25,9273.333333,-1158,7324,1320,9027,1224
2006-06-01,474,358035,8730,2006,6,32470171,12618321,5126000,446939,13764.60259,0.44683592,79.093,6.591083333,77.873,6.489416667,17538700,67.2,74.5,905.789,1858965.61,106100,109.5,106.7,477.725,155.475,4.3,4.45,4.53,4.69,0.18,5.822,5.32,5.32,9273.333333,-1158,7324,1487,9085,1429
2006-07-01,475,342034,7082,2006,7,32571193,12661953,5126000,446940.8,13721.96591,0.00040274,79.093,6.591083333,77.873,6.489416667,17587900,67.3,74.5,905.789,1858965.61,106100,109.6,106.5,476.567,155.6,4.157,4.15,4.25,4.46,0.23,5.822,5.46,5.46,7834,-2818,7613,1386,9068,1400
2006-08-01,476,338192,6976,2006,8,32571193,12661953,5126000,446940.8,13721.96591,0.00040274,79.093,6.591083333,77.873,6.489416667,17584700,67.2,74.1,905.789,1858965.61,106100,109.8,106.8,475.408,155.725,4.129,4.02,4.03,4.22,0.1,5.822,5.44,5.44,7834,-2818,7613,1231,8713,1584
2006-09-01,477,349142,6622,2006,9,32571193,12661953,5126000,446940.8,13721.96591,0.00040274,79.093,6.591083333,77.873,6.489416667,17613000,67.2,73,905.789,1858965.61,106100,109.2,107.4,474.25,155.85,4.165,3.89,3.88,4.08,0.09,5.822,5.33,5.33,7834,-2818,7613,1296,8864,1144
2006-10-01,478,356423,6876,2006,10,32680839,12701324,5126000,447162.5,13682.71176,0.049603885,79.093,6.591083333,77.873,6.489416667,17605400,67.1,73.1,905.789,1858965.61,106100,109,107.5,473.092,155.975,4.169,4.08,4.08,4.25,0.09,5.822,5.21,5.21,7410,-1985.666667,-20703,1387,9375,875
2006-11-01,479,355727,6281,2006,11,32680839,12701324,5126000,447162.5,13682.71176,0.049603885,79.093,6.591083333,77.873,6.489416667,17641300,67.2,72.7,905.789,1858965.61,106100,109.2,107.7,471.933,156.1,4.177,3.9,3.85,4.03,0.04,5.822,5.19,5.19,7410,-1985.666667,-20703,1252,9168,1458
2006-12-01,480,336217,4447,2006,12,32680839,12701324,5126000,447162.5,13682.71176,0.049603885,79.093,6.591083333,77.873,6.489416667,17671400,67.2,72.7,905.789,1858965.61,106100,109.4,107.6,470.775,156.225,4.161,3.98,3.95,4.11,0.07,5.822,5.09,5.09,7410,-1985.666667,-20703,1075,9213,1030
2007-01-01,481,353724,5173,2007,1,32717848,12703327,5217000,448421.3,13705.70888,0.2815084,82.783,6.898583333,80.622,6.7185,17743500,67.4,71.7,910.307,1967273.185,107900,109.4,107.6,469.617,156.35,4.156,4.1,4.08,4.23,0.07,5.822,5.11,5.11,5183,-728.3333333,6181,1169,8851,1532
2007-02-01,482,368687,6772,2007,2,32717848,12703327,5217000,448421.3,13705.70888,0.2815084,82.783,6.898583333,80.622,6.7185,17748800,67.4,71.9,910.307,1967273.185,107900,110.2,108,468.458,156.475,4.184,3.97,3.95,4.1,0.06,5.822,5.2,5.2,5183,-728.3333333,6181,599,8534,914
2007-03-01,483,365285,8518,2007,3,32717848,12703327,5217000,448421.3,13705.70888,0.2815084,82.783,6.898583333,80.622,6.7185,17783700,67.5,72.1,910.307,1967273.185,107900,111.1,108.5,467.3,156.6,4.173,3.96,3.99,4.21,0.14,5.822,5.11,5.11,5183,-728.3333333,6181,715,8256,991
2007-04-01,484,379025,9452,2007,4,32785964,12727090,5217000,449802.8,13719.37089,0.308080816,82.783,6.898583333,80.622,6.7185,17775400,67.4,72.4,910.307,1967273.185,107900,111.6,108.7,466.492,156.883,4.168,4.13,4.11,4.21,0.02,5.822,5.12,5.12,7270,-1150.333333,8980,1113,8259,1110
2007-05-01,485,382787,11146,2007,5,32785964,12727090,5217000,449802.8,13719.37089,0.308080816,82.783,6.898583333,80.622,6.7185,17775600,67.3,74.1,910.307,1967273.185,107900,112.1,109,465.683,157.167,4.286,4.56,4.53,4.43,-0.08,5.822,5.21,5.21,7270,-1150.333333,8980,1350,8582,1092
2007-06-01,486,381963,10451,2007,6,32785964,12727090,5217000,449802.8,13719.37089,0.308080816,82.783,6.898583333,80.622,6.7185,17822300,67.4,74.9,910.307,1967273.185,107900,111.9,109,464.875,157.45,4.418,4.64,4.62,4.59,-0.02,5.822,5.71,5.71,7270,-1150.333333,8980,1546,9053,1073
2007-07-01,487,366012,8912,2007,7,32888886,12765133,5217000,450207,13688.72755,0.089861602,82.783,6.898583333,80.622,6.7185,17872300,67.5,75.2,910.307,1967273.185,107900,112,109.1,464.067,157.733,4.562,4.69,4.63,4.52,-0.11,6.072,5.8,5.8,7458.333333,-1400.666667,9221,1655,9493,1215
2007-08-01,488,361890,8059,2007,8,32888886,12765133,5217000,450207,13688.72755,0.089861602,82.783,6.898583333,80.622,6.7185,17886200,67.5,74.9,910.307,1967273.185,107900,111.7,109.2,463.258,158.017,4.009,4.23,4.3,4.44,0.15,6.072,5.82,5.82,7458.333333,-1400.666667,9221,1319,9724,1083
2007-09-01,489,380132,6866,2007,9,32888886,12765133,5217000,450207,13688.72755,0.089861602,82.783,6.898583333,80.622,6.7185,17915200,67.5,73.6,910.307,1967273.185,107900,111.9,109.7,462.45,158.3,4.105,4.16,4.29,4.5,0.25,6.072,5.81,5.81,7458.333333,-1400.666667,9221,1245,9723,1244
2007-10-01,490,394646,7915,2007,10,33001918,12807497,5217000,452133.8,13700.22797,0.427980907,82.783,6.898583333,80.622,6.7185,17967300,67.6,73.9,910.307,1967273.185,107900,111.6,109.6,461.642,158.583,3.968,4.17,4.23,4.39,0.14,6.072,5.89,5.89,6399.333333,-1196,-15710,1331,9812,1242
2007-11-01,491,393747,7313,2007,11,33001918,12807497,5217000,452133.8,13700.22797,0.427980907,82.783,6.898583333,80.622,6.7185,18009200,67.7,73.6,910.307,1967273.185,107900,111.9,109.6,460.833,158.867,3.92,3.76,3.91,4.22,0.31,6.072,5.93,5.93,6399.333333,-1196,-15710,1801,10244,1367
2007-12-01,492,394931,4646,2007,12,33001918,12807497,5217000,452133.8,13700.22797,0.427980907,82.783,6.898583333,80.622,6.7185,18017000,67.7,73.3,910.307,1967273.185,107900,112,109.4,460.025,159.15,3.862,3.87,3.98,4.18,0.22,5.822,5.95,5.95,6399.333333,-1196,-15710,926,9951,1219
2008-01-01,493,374449,5075,2008,1,33050262,12814686,5309000,453080.3,13708.82627,0.209340686,84.992,7.082666667,80.338,6.694833333,18039400,67.7,72.1,906.532,2034891.959,112600,111.8,109,459.217,159.433,3.455,3.17,3.5,4.17,0.71,5.572,6.01,6.01,5497.333333,-1152.666667,6397,922,9926,946
2008-02-01,494,382048,6015,2008,2,33050262,12814686,5309000,453080.3,13708.82627,0.209340686,84.992,7.082666667,80.338,6.694833333,18073500,67.7,72.4,906.532,2034891.959,112600,112.2,109.4,458.408,159.717,3.239,3.05,3.4,4.14,0.76,5.572,5.92,5.92,5497.333333,-1152.666667,6397,784,9683,1027
2008-03-01,495,380338,6631,2008,3,33050262,12814686,5309000,453080.3,13708.82627,0.209340686,84.992,7.082666667,80.338,6.694833333,18085700,67.7,72.4,906.532,2034891.959,112600,112.6,109.6,457.6,160,2.025,2.6,2.93,3.91,0.86,5.072,5.8,5.8,5497.333333,-1152.666667,6397,801,9601,880
2008-04-01,496,398687,8762,2008,4,33127394,12840482,5309000,457455.8,13808.98842,0.965722853,84.992,7.082666667,80.338,6.694833333,18089500,67.6,72.7,906.532,2034891.959,112600,113.5,109.9,458.125,160.8,2.702,2.73,3.04,4.02,0.85,4.572,5.6,5.6,8140.333333,-1167.333333,10862,1102,9700,1004
2008-05-01,497,398148,9411,2008,5,33127394,12840482,5309000,457455.8,13808.98842,0.965722853,84.992,7.082666667,80.338,6.694833333,18103000,67.6,74.2,906.532,2034891.959,112600,114.6,110.3,458.65,161.6,2.727,3.09,3.34,4.07,0.59,4.572,5.41,5.41,8140.333333,-1167.333333,10862,1313,9837,1170
2008-06-01,498,395866,8600,2008,6,33127394,12840482,5309000,457455.8,13808.98842,0.965722853,84.992,7.082666667,80.338,6.694833333,18109600,67.5,75.1,906.532,2034891.959,112600,115.4,110.3,459.175,162.4,2.691,3.23,3.42,4.07,0.48,4.572,5.4,5.4,8140.333333,-1167.333333,10862,1070,9655,1251
2008-07-01,499,371427,7806,2008,7,33247298,12883824,5309000,457611.5,13763.87038,0.034036075,84.992,7.082666667,80.338,6.694833333,18094600,67.4,74.8,906.532,2034891.959,112600,115.8,110.4,459.7,163.2,2.417,3.05,3.37,4.18,0.76,4.572,5.57,5.57,6948,-976,11246,968,9497,1124
2008-08-01,500,364886,6318,2008,8,33247298,12883824,5309000,457611.5,13763.87038,0.034036075,84.992,7.082666667,80.338,6.694833333,18119700,67.4,74.7,906.532,2034891.959,112600,115.6,110.5,460.225,164,2.518,2.75,3.03,4.02,0.77,4.572,5.45,5.45,6948,-976,11246,1092,9190,1399
2008-09-01,501,368549,6424,2008,9,33247298,12883824,5309000,457611.5,13763.87038,0.034036075,84.992,7.082666667,80.338,6.694833333,18176300,67.5,73.6,906.532,2034891.959,112600,115.7,110.8,460.75,164.8,1.877,2.85,3.13,4.14,0.81,4.572,5.36,5.36,6948,-976,11246,816,8626,1380
2008-10-01,502,352974,5155,2008,10,33372978,12927520,5309000,459169.8,13758.73019,0.34052903,84.992,7.082666667,80.338,6.694833333,18241600,67.7,73.8,906.532,2034891.959,112600,114.5,110.6,461.275,165.6,2.215,2.07,2.8,4.31,1.67,3.822,5.66,5.66,5562.333333,-1751,-12856,978,8198,1404
2008-11-01,503,368582,3640,2008,11,33372978,12927520,5309000,459169.8,13758.73019,0.34052903,84.992,7.082666667,80.338,6.694833333,18201900,67.5,73.1,906.532,2034891.959,112600,114.1,111.3,461.8,166.4,1.835,1.73,2.48,4,1.63,3.822,5.71,5.71,5562.333333,-1751,-12856,725,7796,1128
2008-12-01,504,361415,2577,2008,12,33372978,12927520,5309000,459169.8,13758.73019,0.34052903,84.992,7.082666667,80.338,6.694833333,18250700,67.6,72.6,906.532,2034891.959,112600,113.3,111,462.325,167.2,0.945,1.09,1.69,3.45,1.6,3.322,5.37,5.37,5562.333333,-1751,-12856,737,7364,1169
2009-01-01,505,343632,2670,2009,1,33427754,12932742,5403000,459773.3,13754.23847,0.13143286,79.771,6.647583333,80.258,6.688166667,18196400,67.3,70.8,901.77,1963785.407,106800,113,110.3,462.85,168,0.927,1.37,2.03,3.74,1.6,2.822,4.98,4.98,5021.666667,-1385.666667,7738,451,6876,912
2009-02-01,506,362112,4120,2009,2,33427754,12932742,5403000,459773.3,13754.23847,0.13143286,79.771,6.647583333,80.258,6.688166667,18261400,67.5,70.7,901.77,1963785.407,106800,113.8,110.8,463.375,168.8,0.801,1.25,2.11,3.7,1.7,2.822,4.48,4.48,5021.666667,-1385.666667,7738,364,6514,726
2009-03-01,507,362050,6171,2009,3,33427754,12932742,5403000,459773.3,13754.23847,0.13143286,79.771,6.647583333,80.258,6.688166667,18284400,67.5,70.5,901.77,1963785.407,106800,114,111.1,463.9,169.6,0.416,1.12,1.95,3.63,1.84,2.322,4.34,4.34,5021.666667,-1385.666667,7738,303,6056,761
2009-04-01,508,385641,8107,2009,4,33512305,12956924,5403000,460007.8,13726.53418,0.051003397,79.771,6.647583333,80.258,6.688166667,18269000,67.4,70.8,901.77,1963785.407,106800,113.9,111.2,468.433,171.6,0.247,0.98,2.01,3.72,2.1,2.072,3.99,3.99,7849.333333,-1087.666667,10405,440,5707,789
