,iter_0,iter_1,iter_2
2046-04-01,1348512.595482653,1292430.5537431913,1466998.9840520793
2046-05-01,1375956.765934106,1299229.271524677,1474921.8529829313
2046-06-01,1397383.9152652645,1296308.4936832308,1486838.8404274723
2046-07-01,1400132.9796097965,1292989.3364530224,1475475.9556428115
2046-08-01,1398873.655393968,1305884.540421386,1488422.1657071626
2046-09-01,1408879.798860819,1305402.6477602662,1474499.7020513916
2046-10-01,1396636.4737651902,1285589.6273018853,1482867.3363264184
2046-11-01,1377064.1316930137,1271830.4707860888,1494716.9862999814
2046-12-01,1400953.9923369202,1266255.6555185087,1493525.0334676825
2047-01-01,1429748.1806943591,1267966.565222863,1501172.1679023483
2047-02-01,1403910.83891524,1292884.180345707,1505046.47756073
2047-03-01,1388228.271797851,1295742.8775614332,1511488.951553782
2047-04-01,1405957.0751846153,1285472.7261329326,1474561.503206505
2047-05-01,1379524.028922445,1283491.8235505952,1502916.0230547837
2047-06-01,1373653.8851180316,1298610.247067297,1505467.8285285148
2047-07-01,1374433.1191785473,1300312.257069151,1522419.891033826
2047-08-01,1386171.3824162264,1301827.5250264946,1524255.3734143004
2047-09-01,1361738.4294220381,1323736.897931614,1511240.8171563607
2047-10-01,1377219.3031590793,1330078.3347033658,1493493.425251411
2047-11-01,1380738.7547933364,1316237.319973473,1496456.1582973856
2047-12-01,1355664.2902289133,1334949.003838436,1481129.264323891
2048-01-01,1358441.1752142538,1331945.2638800344,1486296.5194546985
2048-02-01,1370874.238051237,1314272.8226443417,1492357.4606362311
2048-03-01,1364330.1703487393,1326567.1284021807,1479378.3539149568
2048-04-01,1372780.3965745477,1344944.3262815662,1499980.89904887
2048-05-01,1371061.3754643116,1369883.595547278,1510053.735569444
2048-06-01,1355083.5174070767,1351436.4117641293,1512439.605333147
2048-07-01,1340324.594696729,1354310.4261454302,1518318.6073035966
2048-08-01,1337376.0378804277,1386427.5844029419,1505182.1331967518
2048-09-01,1324324.2411699998,1379267.9997022205,1525497.713749253
2048-10-01,1331853.259534283,1397298.7684905336,1520474.5551294938
2048-11-01,1340209.9043932853,1396594.2741473885,1528492.8943988315
2048-12-01,1349519.8354621714,1394990.5908521411,1509274.1732796303
2049-01-01,1374900.3455489213,1408617.7951228702,1504877.2798383548
2049-02-01,1365240.1390868372,1392263.5435766634,1493963.821883722
2049-03-01,1383838.3185666183,1393658.8065911764,1504601.510684298
2049-04-01,1387157.6886934128,1384881.3257417448,1493906.625468597
2049-05-01,1401466.2123361763,1381745.4625049164,1490248.493563908
2049-06-01,1412710.8707113662,1388882.7574081342,1489449.2913597021
2049-07-01,1414411.9649147321,1396018.3390952614,1503490.3941050314
2049-08-01,1413359.5709932602,1383439.7508507464,1505153.4432361664
2049-09-01,1401850.3740621684,1373849.5427056078,1516448.1142106447
2049-10-01,1398727.6835704858,1351674.8947877418,1509778.9743153385
2049-11-01,1415753.3429130889,1374674.3108965028,1508362.167367623
2049-12-01,1404163.4723164926,1392899.189333389,1499532.524513024
2050-01-01,1391424.6460129414,1376504.4471050568,1498352.6668994168
2050-02-01,1396060.6779013183,1372460.8349903033,1484980.2520681089
2050-03-01,1378705.102474873,1359724.1966292367,1499868.37223949
