,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2039-11-01,1321769.3891523972,1573841.1911838544,2427539.7273786617,2833735.795077219,1185332.3497510701
2039-12-01,1322880.4805295828,1578587.9021988413,2415498.9939423436,2832989.8426393936,1169601.3790213976
2040-01-01,1334718.8317728525,1606487.4423273834,2434380.199176856,2864522.656401756,1161419.1232342557
2040-02-01,1330463.0404280932,1646589.5278826717,2463685.8365686233,2959653.8075831006,1152282.153902189
2040-03-01,1333225.9680653173,1669255.5886945948,2519760.8164513786,3049557.3659514314,1146252.2311199023
2040-04-01,1341058.0191031634,1672659.8451841227,2551003.7452516994,3107774.547308227,1140085.8170942934
2040-05-01,1334688.811190997,1675167.262510903,2576495.5158202616,3168184.5008936753,1144946.9556382843
2040-06-01,1333971.806694217,1680922.2798329853,2585074.462845889,3184313.4353457424,1133780.2092477714
2040-07-01,1318558.620904191,1673458.883760965,2557024.600281509,3135479.4768041973,1124825.7972165819
2040-08-01,1328882.7961063685,1675144.7487610758,2563709.1311802897,3066304.837966326,1117454.2982053251
2040-09-01,1347687.4014915887,1688543.4488067837,2584596.2315950263,3016329.0877957726,1117894.700371634
2040-10-01,1346675.581403552,1699117.4124108176,2622190.2906476255,2986903.157250987,1109664.8613952422
2040-11-01,1348251.553515502,1698296.3672811172,2640009.0946063036,2953206.8463747967,1101862.7687307487
2040-12-01,1352472.2050257528,1701950.634285243,2658622.2279462423,2907075.30477983,1099849.809601274
2041-01-01,1370957.9424019598,1712077.8429705119,2704233.398244742,2926959.618490856,1101153.387768275
2041-02-01,1385768.7158740414,1727535.5375645924,2753039.3607536145,2964116.799908621,1106615.6334739851
2041-03-01,1398903.9099905214,1740479.8623389509,2713338.790552407,3006546.4821576085,1099286.4063685932
2041-04-01,1403052.499965545,1752918.3133501515,2709181.6143268584,3025224.137817287,1105815.6396677762
2041-05-01,1405274.061539349,1771002.2570850844,2711421.6185275926,3045013.1044497276,1122121.4286653935
2041-06-01,1414984.7365026525,1776037.1127020367,2741039.8104571677,3072611.09955836,1114493.0913773319
2041-07-01,1412578.2001956173,1775735.6767974216,2762492.2350826515,3037240.1257057604,1117915.5552714614
2041-08-01,1399267.5184933718,1763640.7448967835,2771917.256511618,2990761.3995453836,1121549.7184890627
2041-09-01,1393482.1834701232,1765517.4644883345,2771818.999943605,3013352.971638474,1118585.0276435819
2041-10-01,1380749.3636928657,1756821.4682550668,2738777.0571746575,3066311.3382251225,1119609.3090520254
2041-11-01,1376979.2438799427,1753241.8191838155,2736362.416710809,3070632.9715785766,1097782.357821159
2041-12-01,1368603.7443202795,1752917.714068584,2713859.4070849763,3063109.380107042,1102119.6739064911
2042-01-01,1365191.0592007434,1775590.6324742176,2725964.589192964,3080080.9344870276,1103500.839919765
2042-02-01,1382023.7920289137,1793130.6233881274,2701371.0295542087,3132574.7784100384,1113157.6308774455
2042-03-01,1382997.2824916658,1770319.6128688827,2670573.059236655,3135792.5616206,1120808.3326971882
2042-04-01,1382289.372572407,1750423.6566536357,2654610.9746338236,3147968.918340896,1135203.1026760992
2042-05-01,1391042.7702492333,1750843.42941419,2657977.6269757883,3178450.7540828865,1139531.5121651744
2042-06-01,1398853.0906296053,1728642.4968209479,2635366.734980884,3213884.3383301073,1146608.6318327459
2042-07-01,1394291.800762598,1715283.3903434444,2634782.162671856,3286993.251703625,1139835.1262105496
2042-08-01,1385629.5486886576,1723908.445901781,2616507.334153145,3319968.479358231,1141008.2493919982
2042-09-01,1384465.2604063845,1739374.8737125092,2622880.806075074,3350437.445837752,1154590.9559067064
2042-10-01,1369562.7375346785,1753303.0119039903,2613151.160022646,3345959.015397686,1164119.887947033
2042-11-01,1360005.925874585,1749039.2642848422,2584692.1353564546,3269293.0577299017,1168795.446106019
2042-12-01,1341220.9301913958,1731361.5047322502,2562888.0449736677,3253969.5569100734,1154840.2195998647
2043-01-01,1344396.0810213373,1746506.2762683877,2570657.9672403946,3308005.042905847,1153034.576862594
2043-02-01,1376499.4557842594,1760766.4145048596,2569447.467140275,3415377.878735425,1171103.9021180142
2043-03-01,1394543.5839552917,1770109.0563385081,2555001.577036171,3467662.593271729,1187705.4638599989
2043-04-01,1409343.80479464,1779233.3535486406,2562881.260966967,3515222.800718765,1209410.8577605477
2043-05-01,1423022.257811671,1795932.7390146088,2569157.622632559,3571081.7087025507,1231926.6890876906
2043-06-01,1423619.9783982,1782808.9885370338,2554721.6445065257,3612282.328186274,1243560.7608534566
2043-07-01,1426761.07954897,1759602.8316152657,2547141.525226242,3633603.176421234,1236696.2758699283
2043-08-01,1438774.3971188816,1755160.7364367582,2526032.126353894,3672591.662113535,1223380.4227595641
2043-09-01,1455394.4438315611,1767791.781377117,2548204.5768563882,3718850.962046357,1252901.490101351
2043-10-01,1470119.5506783659,1767102.5020316879,2550444.6557596386,3788780.384017956,1285647.5111677563
2043-11-01,1473405.5995364457,1781445.9603653615,2558561.3934408906,3848575.8297759756,1311996.84467046
2043-12-01,1482882.7348046317,1790816.631447366,2553559.4698790405,3916844.2847065614,1318489.5603446953
2044-01-01,1481331.017368717,1822250.9405187992,2583625.578422815,3991420.1262114192,1310887.640530044
2044-02-01,1478662.792980763,1843100.9276966588,2600140.5437115063,4033715.4788235184,1300846.2173880313
